path,input_tokens,output_tokens,duration,error
executive-order-10473-amendment-the-foreign-service-regulations-relating-united-states.json,2143,152,1.559781789779663,
executive-order-10477-authorizing-the-director-the-united-states-information-agency.json,2736,127,1.3335788249969482,
executive-order-10478-delegating-the-secretary-defense-the-authority-the-president-order.json,1656,115,1.3347957134246826,
executive-order-10479-establishing-the-government-contract-committee.json,2016,113,1.3343007564544678,
executive-order-10480-further-providing-for-the-administration-the-defense-mobilization.json,6807,87,1.233065128326416,
executive-order-10482-providing-for-additional-member-the-government-contract-committee.json,1084,90,1.0510272979736328,
executive-order-10481-designation-certain-officers-the-department-agriculture-act.json,1108,124,1.3410069942474365,
executive-order-10483-establishing-the-operations-coordinating-board.json,1850,107,1.2410073280334473,
executive-order-10485-providing-for-the-performance-certain-functions-heretofore-performed.json,1701,77,1.0793800354003906,
executive-order-10484-providing-for-the-administration-the-presidents-management.json,1147,108,1.4313468933105469,
executive-order-10486-providing-for-the-establishment-the-advisory-committee-government.json,1300,82,1.0996417999267578,
executive-order-10487-providing-for-the-administration-the-refugee-relief-act-1953.json,1427,102,1.2156600952148438,
executive-order-10488-providing-for-the-issuance-regulations-governing-the-purchase.json,1121,106,1.1779274940490723,
executive-order-10491-amendment-executive-order-no-10450-april-27-1953-relating-security.json,1246,94,1.1074788570404053,
executive-order-10489-providing-for-the-administration-certain-loan-and-loan-guarantee.json,1488,114,1.3043525218963623,
executive-order-10490-creating-board-inquiry-report-certain-labor-disputes-affecting-the.json,1302,119,1.2318460941314697,
executive-order-10492-establishing-seal-for-the-national-advisory-committee-for.json,1164,89,1.1325573921203613,
executive-order-10493-delegating-certain-functions-the-president-the-administrator-the.json,1347,92,1.2856636047363281,
executive-order-10494-disposition-functions-remaining-under-title-iv-the-defense.json,1277,111,1.2983150482177734,
executive-order-10495-prescribing-the-order-succession-officers-act-secretary-defense.json,1651,113,1.3468599319458008,
executive-order-10496-restoring-certain-lands-reserved-for-military-purposes-the.json,1527,130,1.3907947540283203,
executive-order-10498-delegating-the-secretaries-the-military-departments-and-the.json,1138,117,1.2726726531982422,
executive-order-105.json,1103,89,1.234513282775879,
executive-order-10500-designation-the-power-authority-the-state-new-york-and-establishment.json,1811,113,1.2374658584594727,
executive-order-10499-delegating-functions-conferred-upon-the-president-section-8-the.json,1518,141,1.5527944564819336,
executive-order-10501-safeguarding-official-information-the-interests-the-defense-the.json,6376,87,1.3150103092193604,
executive-order-10497-amendment-the-regulations-relating-commissioned-officers-and.json,1688,211,1.8374826908111572,
executive-order-10502-suspending-certain-statutory-provisions-relating-employment-the.json,1154,103,1.1927790641784668,
executive-order-10503-amendment-executive-order-no-10011-amended-authorizing-the-secretary.json,1247,91,1.2183878421783447,
executive-order-10504-transferring-certain-functions-powers-and-duties-the-small-business.json,1329,91,1.1478426456451416,
executive-order-10505-amending-the-selective-service-regulations.json,3158,121,1.3843557834625244,
executive-order-10506-delegating-certain-functions-the-president-under-the-public-health.json,2042,91,1.1551120281219482,
executive-order-10508-excusing-federal-employees-from-duty-one-half-day-december-24-1953.json,1223,83,1.0512385368347168,
executive-order-10509-creating-emergency-board-investigate-dispute-between-the-railway.json,1238,86,1.115809440612793,
executive-order-10510-establishing-seal-for-the-department-health-education-and-welfare.json,1203,90,1.08174729347229,
executive-order-10507-further-amendment-executive-order-no-9805-prescribing-regulations.json,2315,124,1.724609613418579,
executive-order-10511-creating-emergency-board-investigate-disputes-between-the-akron.json,3168,125,1.4271225929260254,
executive-order-10514-revocation-executive-order-no-2414-june-30-1916.json,1083,79,0.9740810394287109,
executive-order-10512-revocation-executive-order-no-9047-exempting-certain-officers-and.json,1175,143,1.4656484127044678,
executive-order-10515-amendment-executive-order-no-10739-august-2-1952-suspending-the.json,1179,120,1.2368578910827637,
executive-order-10517-designating-the-honorable-cecil-snyder-act-under-certain.json,1176,88,1.1286144256591797,
executive-order-10516-transferring-certain-lands-the-secretary-agriculture-for-use.json,1166,116,1.3341009616851807,
executive-order-10513-designating-certain-officers-act-secretary-labor.json,1218,114,1.5616602897644043,
executive-order-10518-inspection-returns-the-special-committee-the-house-representatives.json,1232,160,1.4974615573883057,
executive-order-1052-amending-civil-service-rules-relation-proposed-employee-transfers.json,1064,95,1.2359020709991455,
executive-order-10520-transferring-certain-lands-from-the-department-agriculture-the.json,2103,114,1.1752068996429443,
executive-order-10522-authorizing-the-director-the-united-states-information-agency-carry.json,1188,122,1.2119946479797363,
executive-order-10519-specification-laws-from-which-functions-authorized-mutual-security.json,2109,136,1.6185791492462158,
executive-order-10521-administration-scientific-research-agencies-the-federal-government.json,1995,111,1.3112094402313232,
executive-order-10524-delegating-certain-functions-the-president-respecting-school.json,1373,109,1.2382409572601318,
executive-order-10523-designating-march-31-1954-the-day-for-dedication-the-memorial-major.json,1458,146,1.50791335105896,
executive-order-10526-transferring-certain-lands-mississippi-from-the-department.json,2761,86,1.0704307556152344,
executive-order-10527-inspection-income-excess-profits-declared-value-excess-profits.json,1300,92,1.0782721042633057,
executive-order-10525-transferring-from-the-secretary-the-navy-the-secretary-the-interior.json,1186,119,1.293578863143921,
executive-order-10528-addition-the-marginal-wharf-area-sand-island-military-reservation.json,1686,98,1.1395549774169922,
executive-order-10531-amendment-executive-order-no-10450-april-27-1953-amended-relating.json,1293,86,1.0489864349365234,
executive-order-10529-participation-federal-employees-state-and-local-civil-defense-pre.json,1591,125,1.3190932273864746,
executive-order-10530-providing-for-the-performance-certain-functions-vested-or-subject.json,4856,166,1.588777780532837,
executive-order-10532-amendment-the-list-communicable-diseases-contained-executive-order.json,1318,121,1.2524082660675049,
executive-order-10534-providing-for-the-supervision-and-direction-the-saint-lawrence.json,1036,86,1.0635991096496582,
executive-order-10533-designating-the-organization-american-states-public-international.json,1185,113,1.5316994190216064,
executive-order-10535-authorizing-the-civil-service-commission-confer-competitive-status.json,1218,132,1.4094223976135254,
executive-order-10537-amending-executive-orders-nos-10219-and-10480-with-respect-the.json,1185,92,1.128678798675537,
executive-order-10538-establishing-seal-for-the-united-states-marine-corps.json,1221,103,1.2660386562347412,
executive-order-10536-authorizing-certain-functions-heads-departments-and-agencies-under.json,1098,95,1.4781298637390137,
executive-order-10540-designating-certain-officers-the-government-which-the-annual-and.json,1951,113,1.221456527709961,
executive-order-10539-providing-for-the-administration-functions-respecting-rubber-tin-and.json,1773,131,1.3841829299926758,
executive-order-10541-further-extension-the-existence-quetico-superior-committee.json,1092,103,1.118577480316162,
executive-order-10544-inspection-income-tax-returns-federal-trade-commission.json,1164,78,1.0270819664001465,
executive-order-10542-creating-board-inquiry-report-labor-dispute-affecting-the-operations.json,1242,112,1.3158061504364014,
executive-order-10545-amendment-executive-order-no-5952-november-23-1932-prescribing-the.json,1113,93,1.094933271408081,
executive-order-10543-creating-board-inquiry-report-labor-dispute-affecting-the-operations.json,1241,142,1.4000122547149658,
executive-order-10546-suspension-certain-provisions-the-officer-personnel-act-1947-amended.json,1135,131,1.3423426151275635,
executive-order-10547-inspection-statistical-transcript-cards-the-board-governors-the.json,1216,92,1.0743169784545898,
executive-order-10548-amendment-executive-order-no-10450-april-27-1953-relating-security.json,1258,102,1.1787362098693848,
executive-order-10549-providing-for-the-placing-positions-the-department-defense-grades-16.json,1339,142,1.4896445274353027,
executive-order-10552-delegating-the-civil-service-commission-the-authority-the-president.json,1119,90,1.171773910522461,
executive-order-10551-inspection-income-excess-profits-declared-value-excess-profits.json,1242,116,1.2703931331634521,
executive-order-10550-amendment-executive-order-no-10450-april-27-1953-relating-security.json,1443,121,1.4569308757781982,
executive-order-10554-delegating-the-authority-the-president-prescribe-regulations.json,1196,85,1.080296516418457,
executive-order-10553-amending-executive-order-no-10539-with-respect-the-administration.json,1221,127,1.396672248840332,
executive-order-10555-establishing-seal-for-the-presidents-committee-employment-the.json,1153,105,1.42861008644104,
executive-order-10557-approving-the-revised-provision-government-contracts-relating.json,1482,118,1.2569622993469238,
executive-order-10556-authorizing-regulations-for-the-permanent-promotion-and-reassignment.json,1147,138,1.6165647506713867,
executive-order-10558-amendment-executive-order-no-10154-designating-certain-officers-the.json,1081,125,1.3160946369171143,
executive-order-10561-designating-official-personnel-folders-government-agencies-records.json,1522,89,1.3157637119293213,
executive-order-10559-providing-for-the-administration-the-presidents-management.json,1175,121,1.597714900970459,
executive-order-10562-amending-the-selective-service-regulations.json,1795,118,1.4295463562011719,
executive-order-10563-revocation-executive-order-no-10266-june-30-1951-suspending-certain.json,1051,121,1.2169911861419678,
executive-order-10560-administration-the-agricultural-trade-development-and-assistance-act.json,1879,211,1.943366289138794,
executive-order-10564-inspection-income-excess-profits-declared-value-excess-profits.json,1322,91,1.39754319190979,
executive-order-10565-amendment-paragraphs-76a-and-127c-the-manual-for-courts-martial.json,1376,134,1.3637220859527588,
executive-order-10566-amendment-executive-order-no-10455-authorizing-the-inspection.json,1188,106,1.1740992069244385,
executive-order-10571-assignment-frequencies-government-radio-stations.json,935,52,0.8127765655517578,
executive-order-10567-further-designation-pursuant-section-103a-the-renegotiation-act-1951.json,1251,135,1.3223047256469727,
executive-order-10568-suspending-certain-statutory-provisions-relating-employment-the.json,1155,123,1.299900770187378,
executive-order-10569-amendment-executive-order-no-10334-march-26-1952-exempting-frederick.json,1160,133,1.399965524673462,
executive-order-10570-creating-emergency-board-investigate-dispute-between-the-pullman.json,1226,115,1.2544653415679932,
executive-order-10571-including-certain-lands-the-nantahala-national-forest.json,3605,92,1.209404706954956,
executive-order-10572-inspection-income-excess-profits-declared-value-excess-profits.json,1246,109,1.2645199298858643,
executive-order-10573-amending-executive-order-no-10530-authorize-the-housing-and-home.json,1217,115,1.271667718887329,
executive-order-10574-amendment-executive-order-no-10480-providing-for-the-administration.json,1487,103,1.2919437885284424,
executive-order-10577-amending-the-civil-service-rules-and-authorizing-new-appointment.json,7132,87,1.1303539276123047,
executive-order-10576-creating-emergency-board-investigate-dispute-between-the-capital.json,1248,96,1.3044650554656982,
executive-order-10575-administration-foreign-aid-functions.json,5270,120,1.5492265224456787,
executive-order-10578-creating-emergency-board-investigate-dispute-between-certain.json,2058,130,1.437607765197754,
executive-order-10580-excusing-federal-employees-from-duty-december-24-and-for-one-half.json,1225,84,1.0831372737884521,
executive-order-10579-regulations-relating-the-establishment-and-operation-interagency.json,3308,133,1.4011781215667725,
executive-order-10581-approving-seal-for-the-saint-lawrence-seaway-development-corporation.json,1194,125,1.3482844829559326,
executive-order-10582-prescribing-uniform-procedures-for-certain-determinations-under-the.json,2048,110,1.3583567142486572,
executive-order-10583-amendment-executive-order-no-10289-relating-the-performance-certain.json,1401,117,1.2997398376464844,
executive-order-10585-designating-the-date-termination-combatant-activities-korea-and.json,1057,113,1.2543749809265137,
executive-order-10584-prescribing-rules-and-regulations-relating-the-administration-the.json,2420,133,1.4168801307678223,
executive-order-10587-administration-section-32h-the-trading-with-the-enemy-act.json,1252,106,1.1476049423217773,
executive-order-10586-designating-certain-officers-act-secretary-the-treasury.json,1159,105,1.312635898590088,
executive-order-10588-establishing-the-presidents-commission-veterans-pensions.json,1770,113,1.2667155265808105,
executive-order-10589-amendment-executive-order-no-6783-june-30-1934-creating-the-quetico.json,1199,95,1.06961989402771,
executive-order-10591-waiving-the-age-requirements-permit-otto-k-olesen-compete-the.json,1043,91,1.12141752243042,
executive-order-10590-establishing-the-presidents-committee-government-employment-policy.json,2187,115,1.3531203269958496,
executive-order-10592-amendment-executive-order-no-10524-march-31-1954-delegating-certain.json,1144,97,1.2319796085357666,
executive-order-10593-amending-executive-order-no-10296-amended-authorize-the-director-the.json,1242,132,1.3846287727355957,
executive-order-10594-amending-the-selective-service-regulations.json,3470,97,1.2229530811309814,
executive-order-10595-amendment-executive-order-no-9746-july-1-1946-relating-the-panama.json,1734,132,1.3957152366638184,
executive-order-10597-providing-for-the-restoration-certain-lands-kaakaukukui-honolulu.json,2377,110,1.2527580261230469,
executive-order-10596-revocation-executive-order-no-9908-december-5-1947.json,1490,124,1.3521144390106201,
executive-order-10598-amending-executive-order-no-10483-establishing-the-operations.json,1273,87,1.2277169227600098,
executive-order-106.json,1042,76,1.056664228439331,
executive-order-10599-designating-the-honorable-cecil-snyder-act-under-certain.json,1176,101,1.1362617015838623,
executive-order-10600-amending-executive-order-no-9260-october-29-1942-entitled-legion.json,1311,95,1.2136516571044922,
executive-order-1060-admission-deaf-mutes-examinations-for-civil-service.json,1081,122,1.3412644863128662,
executive-order-10601-administration-commodity-set-aside.json,1378,105,1.144073724746704,
executive-order-10603-amendment-executive-order-no-10309-providing-for-the-restoration.json,2016,90,1.1123571395874023,
executive-order-10602-designating-the-secretary-the-interior-the-representative-the.json,1059,145,1.3429431915283203,
executive-order-10604-delegating-the-director-the-bureau-the-budget-the-authority-the.json,1150,87,1.1857516765594482,
executive-order-10606-inspection-income-excess-profits-declared-value-excess-profits.json,1300,109,1.236008644104004,
executive-order-10607-inspection-income-excess-profits-declared-value-excess-profits.json,1300,100,1.129755973815918,
executive-order-10605-amendment-executive-order-no-10119-march-27-1950-prescribing.json,1236,214,1.6066701412200928,
executive-order-10609-delegating-the-secretary-state-authority-appoint-alternate-united.json,1119,92,1.3199286460876465,
executive-order-1061-ordering-solicitor-general-report-president-branding-requirements-for.json,1393,128,1.317361831665039,
executive-order-10608-united-states-authority-and-functions-germany.json,1781,178,2.0212371349334717,
executive-order-10611-establishing-the-civil-defense-coordinating-board-and-defining-its.json,1311,94,1.3746111392974854,
executive-order-10610-administration-mutual-security-and-related-functions.json,2883,148,1.6534667015075684,
executive-order-10612-restoring-certain-lands-reserved-for-military-purposes-the.json,1635,116,1.2756707668304443,
executive-order-10613-amendment-executive-order-no-10393-september-4-1952-establishing-the.json,1138,93,1.1680552959442139,
executive-order-10614-regulations-governing-the-payment-general-average-contributions.json,1736,135,1.3481981754302979,
executive-order-10615-creating-emergency-board-investigate-dispute-between-certain.json,2587,113,1.3152413368225098,
executive-order-10616-suspension-certain-provisions-the-officer-personnel-act-1947-amended.json,1150,121,1.2438409328460693,
executive-order-10617-suspension-the-operation-certain-provisions-the-officer-personnel.json,1148,93,1.1083502769470215,
executive-order-10619-inspection-individual-income-tax-returns-the-department-health.json,1243,91,1.109694242477417,
executive-order-10618-amendment-executive-order-no-10152-prescribing-regulations-relating.json,1504,84,1.2134349346160889,
executive-order-10620-inspection-income-excess-profits-declared-value-excess-profits.json,1347,90,1.1205089092254639,
executive-order-1062-directing-heads-departments-comply-with-congressional-resolutions.json,1022,112,1.2511656284332275,
executive-order-10621-delegation-certain-functions-the-president-the-secretary-defense.json,3312,97,1.2035150527954102,
executive-order-10622-creating-emergency-board-investigate-dispute-between-the-railway.json,1242,86,1.118171215057373,
executive-order-10623-amendment-certain-provisions-executive-orders-no-10000-and-no-10011.json,1956,86,1.1425580978393555,
executive-order-10624-regulations-relating-personnel-the-department-agriculture-assigned.json,1545,97,1.138542652130127,
executive-order-10626-establishment-the-interdepartmental-committee-for-voluntary-payroll.json,1581,107,1.2818574905395508,
executive-order-10625-further-providing-for-the-administration-foreign-aid-functions.json,1743,136,1.389338493347168,
executive-order-10627-inspection-income-excess-profits-declared-value-excess-profits.json,1327,126,1.3605883121490479,
executive-order-10628-restoring-limitations-upon-punishments-for-violations-articles-82-85.json,1257,117,1.328249454498291,
executive-order-10629-authorizing-enlistments-the-ready-reserve-the-army-reserve-and.json,1121,89,1.1199853420257568,
executive-order-10630-creating-emergency-board-investigate-dispute-between-the-new-york.json,1236,92,1.2675185203552246,
executive-order-10631-code-conduct-for-members-the-armed-forces-the-united-states.json,1476,86,1.106642723083496,
executive-order-10632-suspension-certain-provisions-the-officer-personnel-act-1947-amended.json,1187,90,1.0874361991882324,
executive-order-10633-establishing-airspace-reservation-over-the-las-vegas-project-las.json,1421,99,1.2266569137573242,
executive-order-10634-providing-for-loans-aid-the-reconstruction-rehabilitation-and.json,1166,94,1.197533369064331,
executive-order-10635-creating-emergency-board-investigate-dispute-between-the.json,1230,128,1.264575481414795,
executive-order-10637-delegating-the-secretary-the-treasury-certain-functions-the.json,3817,130,1.456411600112915,
executive-order-10636-amendment-executive-order-no-10000-september-16-1948-prescribing.json,1573,154,1.6115305423736572,
executive-order-10638-authorizing-the-director-the-office-defense-mobilization-order-the.json,1264,90,1.326866865158081,
executive-order-10639-amendment-the-tariff-united-states-foreign-service-fees.json,1111,131,1.4574840068817139,
executive-order-10642-suspending-certain-statutory-provisions-relating-employment-the.json,1178,126,1.34334135055542,
executive-order-10641-amending-the-civil-service-rules-adding-rule-viii-appointments.json,1482,132,1.4075510501861572,
executive-order-10640-the-presidents-committee-employment-the-physically-handicapped.json,2570,124,1.8911397457122803,
executive-order-10643-creating-emergency-board-investigate-disputes-between-the-albany.json,5837,134,1.5205483436584473,
executive-order-10645-amendment-executive-order-no-9-january-17-1873-permit-officer-or.json,1110,114,1.2183871269226074,
executive-order-10644-administration-title-ii-the-international-claims-settlement-act-1949.json,1186,96,1.250654697418213,
executive-order-10646-designating-the-secretary-defense-coordinate-and-facilitate-actions.json,1107,132,1.4370157718658447,
executive-order-10647-providing-for-the-appointment-certain-persons-under-the-defense.json,4203,117,1.3592946529388428,
executive-order-10649-amendment-executive-order-no-10153-prescribing-regulations-relating.json,1579,79,1.0688564777374268,
executive-order-1065-allowing-incidental-assignment-laborers-classified-work.json,1255,102,1.1828691959381104,
executive-order-10650-prescribing-regulations-governing-the-selection-certain-persons-who.json,3023,94,1.2907602787017822,
executive-order-10651-providing-for-the-screening-the-ready-reserve-the-armed-forces.json,1922,97,1.2340474128723145,
executive-order-10652-amendment-paragraph-126e-the-manual-for-courts-martial-united-states.json,1283,126,1.441641092300415,
executive-order-10653-designating-the-honorable-cecil-snyder-act-under-certain.json,1175,111,1.2076101303100586,
executive-order-10654-delegating-certain-functions-the-president-the-director-the-bureau.json,1077,88,1.1752204895019531,
executive-order-10655-air-coordinating-committee.json,1677,112,1.2848587036132812,
executive-order-10656-establishing-the-presidents-board-consultants-foreign-intelligence.json,1574,111,1.1788458824157715,
executive-order-10657-transferring-the-housing-and-home-finance-administrator-certain.json,2030,135,1.5068814754486084,
executive-order-10658-amendment-executive-order-no-10478-august-5-1953-delegating-certain.json,1446,178,1.5731096267700195,
executive-order-10660-providing-for-the-establishment-national-defense-executive-reserve.json,1450,140,1.444690465927124,
executive-order-10659-amending-the-selective-service-regulations.json,16321,137,1.7295842170715332,
executive-order-10661-delegating-certain-officers-the-government-the-authority-vested-the.json,1682,156,1.6606922149658203,
executive-order-10662-amendment-executive-order-no-10480-and-revocation-executive-order-no.json,1347,119,1.2543585300445557,
executive-order-10663-administration-the-escapee-program.json,1365,174,1.6565124988555908,
executive-order-10664-restoring-certain-lands-comprising-portions-the-waianae-kai-military.json,3738,77,1.0833806991577148,
executive-order-10665-restoring-certain-lands-the-schofield-barracks-military-reservation.json,2197,94,1.118417739868164,
executive-order-10666-restoring-certain-land-humuula-north-hilo-hawaii-the-possession-use.json,1605,122,1.3135833740234375,
executive-order-10667-amendment-executive-order-no-10629-authorizing-enlistments-the-ready.json,1254,93,1.1712613105773926,
executive-order-10668-amendment-executive-order-no-2859-may-11-1918-relating-the-national.json,1648,100,1.2216882705688477,
executive-order-10648-restoring-certain-lands-comprising-portions-the-fort-ruger-military.json,13825,101,4.9267754554748535,
executive-order-10669-amendment-executive-order-no-10495-prescribing-the-order-succession.json,1256,147,1.5370831489562988,
executive-order-10671-fleet-admiral-ernest-j-king.json,1047,83,1.0776729583740234,
executive-order-10670-establishing-flag-for-the-united-states-army.json,1241,108,1.1502277851104736,
executive-order-10672-withholding-district-columbia-income-taxes-federal-agencies.json,2172,97,1.2136483192443848,
executive-order-10673-fitness-american-youth.json,1697,97,1.2698185443878174,
executive-order-10674-exempting-certain-officers-and-employees-the-executive-branch-the.json,1151,115,1.351351261138916,
executive-order-10676-designating-the-world-meteorological-organization-public.json,1143,135,1.3208324909210205,
executive-order-10675-amendment-section-203-executive-order-10577-november-22-1954.json,1260,106,1.5380465984344482,
executive-order-10677-amendment-executive-order-10629-amended-authorize-enlistments-the.json,1296,101,1.27109694480896,
executive-order-10679-withholding-compensation-certain-civilian-employees-the-army.json,1781,139,1.4449522495269775,
executive-order-10678-administration-the-functions-the-rubber-producing-facilities.json,1480,161,1.4859933853149414,
executive-order-10680-designating-the-international-finance-corporation-public.json,1159,164,1.5042378902435303,
executive-order-10681-amendment-executive-order-no-10152-prescribing-regulations-relating.json,1293,117,1.2361257076263428,
executive-order-10682-amendment-section-2c-executive-order-10530-delegating-the-civil.json,1176,112,1.3777883052825928,
executive-order-10683-including-certain-lands-the-cherokee-national-forest.json,5376,102,1.413003921508789,
executive-order-10686-amendment-executive-order-no-10154-designating-certain-officers-the.json,1135,84,1.0722990036010742,
executive-order-10685-providing-for-the-administration-the-agricultural-trade-development.json,1283,113,1.3454487323760986,
executive-order-10684-including-certain-lands-the-cherokee-national-forest.json,25620,109,1.5398123264312744,
executive-order-10688-restoring-certain-lands-comprising-portions-the-waianae-kai-military.json,2757,77,1.0341570377349854,
executive-order-10687-suspension-portion-section-5762a-title-10-the-united-states-code.json,1094,140,1.4269914627075195,
executive-order-10689-creating-board-inquiry-report-certain-labor-disputes-affecting-the.json,1326,136,1.3455092906951904,
executive-order-10691-creating-emergency-board-investigate-dispute-between-the-spokane.json,1230,86,1.1781930923461914,
executive-order-10690-suspension-compliance-with-certain-statutory-provisions-relating.json,1152,144,1.37060546875,
executive-order-10695-radio-frequencies.json,935,52,0.9081859588623047,
executive-order-10693-creating-emergency-board-investigate-disputes-between-the-akron.json,2595,115,1.236314058303833,
executive-order-10692-amendment-executive-order-no-9080-provide-for-the-designation.json,1158,137,1.4545164108276367,
executive-order-10695-revoking-paragraph-2b-executive-order-no-10096-january-23-1950.json,1090,85,1.0657401084899902,
executive-order-10694-authorizing-the-secretaries-the-army-navy-and-air-force-issue.json,1414,130,1.3440277576446533,
executive-order-10696-creating-emergency-board-investigate-dispute-between-the-railway.json,1236,109,1.2013967037200928,
executive-order-107.json,1058,71,1.0429949760437012,
executive-order-10698-amendment-executive-order-no-10648-restoring-certain-portions-the.json,1459,113,1.320129632949829,
executive-order-10702-rear-admiral-richard-e-byrd.json,1053,90,1.0794694423675537,
executive-order-10697-tariff-united-states-foreign-service-fees.json,1654,118,1.6119446754455566,
executive-order-10701-inspection-income-excess-profits-declared-value-excess-profits.json,1332,106,1.2266178131103516,
executive-order-10700-further-providing-for-the-operations-coordinating-board.json,2322,102,1.5268826484680176,
executive-order-10703-inspection-income-excess-profits-declared-value-excess-profits.json,1347,105,1.1695570945739746,
executive-order-10699-inspection-income-excess-profits-declared-value-excess-profits.json,1318,242,1.9602982997894287,
executive-order-10704-change-membership-the-presidents-council-youth-fitness.json,1090,83,1.075273036956787,
executive-order-10706-inspection-income-excess-profits-declared-value-excess-profits.json,1348,71,1.0723545551300049,
executive-order-10705-delegations-certain-authority-the-president-relating-radio-stations.json,1584,99,1.2794458866119385,
executive-order-10707-establishing-seal-for-the-united-states-coast-guard.json,1195,82,1.0854616165161133,
executive-order-10708-further-providing-for-the-administration-the-agricultural-trade.json,1448,116,1.3780179023742676,
executive-order-10709-creating-emergency-board-investigate-dispute-between-the-toledo.json,1268,85,1.1384239196777344,
executive-order-10710-creating-board-inquiry-report-labor-dispute-affecting-the-operations.json,1241,109,1.2656188011169434,
executive-order-1071-general-supply-committee-created-systematize-purchases-common.json,1781,138,1.490433692932129,
executive-order-10711-restoring-certain-lands-comprising-portions-the-lualualei-military.json,2629,118,1.3558146953582764,
executive-order-10712-inspection-income-excess-profits-declared-value-excess-profits.json,1342,89,1.100315809249878,
executive-order-10713-providing-for-the-administration-the-ryukyu-islands.json,4269,103,1.2503948211669922,
executive-order-10714-amending-the-selective-service-regulations.json,8047,121,1.4280235767364502,
executive-order-10715-revoking-executive-order-no-9775-september-3-1946.json,1005,96,1.1649320125579834,
executive-order-10716-administration-the-international-cultural-exchange-and-trade-fair.json,2388,123,1.3473641872406006,
executive-order-10717-the-presidents-award-for-distinguished-federal-civilian-service.json,1763,92,1.139826774597168,
executive-order-10718-delegating-the-secretary-state-authority-prescribe-the-rates-or.json,1277,117,1.332864761352539,
executive-order-1072-modifying-civil-service-restrictions-political-activity-navy-yards.json,1083,94,1.2521350383758545,
executive-order-10720-amendment-executive-order-no-10678-placing-certain-matters-under-the.json,1425,107,1.1780481338500977,
executive-order-10719-restoring-certain-lands-the-schofield-barracks-military-reservation.json,2134,124,1.4068713188171387,
executive-order-10721-the-honorable-walter-f-george.json,1046,87,1.078805923461914,
executive-order-10722-amendment-executive-order-no-10590-establishing-the-presidents.json,1294,99,1.2296032905578613,
executive-order-10723-creating-emergency-board-investigate-dispute-between-the-general.json,1378,90,1.135178565979004,
executive-order-10724-establishing-career-executive-committee.json,1738,111,1.32906174659729,
executive-order-10725-suspension-the-provision-section-5751b-title-10-united-states-code.json,1149,112,1.1877341270446777,
executive-order-10726-suspension-compliance-with-certain-statutory-provisions-relating.json,1150,95,1.112786054611206,
executive-order-10727-designating-the-preparatory-commission-the-international-atomic.json,1208,96,1.1972157955169678,
executive-order-10728-establishing-the-presidents-committee-fund-raising-within-the.json,2051,121,1.2821989059448242,
executive-order-10730-providing-assistance-for-the-removal-obstruction-justice-within-the.json,1637,105,1.218890905380249,
executive-order-10729-special-assistant-the-president-for-personnel-management.json,1729,98,1.5223257541656494,
executive-order-10731-delegating-the-director-the-bureau-the-budget-the-authority-the.json,1074,101,1.3184516429901123,
executive-order-10732-amendment-executive-order-no-10250-providing-for-the-performance.json,1436,122,1.3863158226013184,
executive-order-10734-amendment-executive-order-no-10657-relating-the-transfer-the-housing.json,1429,129,1.3349628448486328,
executive-order-10733-providing-for-additional-member-and-for-executive-vice-chairman-the.json,1146,128,1.359750509262085,
executive-order-10736-adopting-official-seal-for-the-department-the-navy.json,1331,85,1.0888383388519287,
executive-order-10735-amending-the-selective-service-regulations.json,3656,111,1.2973899841308594,
executive-order-10738-inspection-estate-and-gift-tax-returns-state-tax-officials.json,1229,85,1.0423340797424316,
executive-order-10739-amendment-executive-order-no-10152-prescribing-regulations-relating.json,1176,116,1.2309293746948242,
executive-order-10737-further-providing-for-the-administration-disaster-relief.json,2441,111,1.560124397277832,
executive-order-10740-change-the-membership-the-presidents-council-youth-fitness.json,1110,120,1.2814176082611084,
executive-order-10741-establishing-the-trade-policy-committee.json,1544,107,1.1558122634887695,
executive-order-10743-sale-vessels-the-navy.json,1131,98,1.125713586807251,
executive-order-10744-excusing-federal-employees-from-duty-for-one-half-day-december-24.json,1239,84,1.0513923168182373,
executive-order-10742-further-providing-for-the-administration-foreign-aid-functions.json,1957,131,1.3064632415771484,
executive-order-10745-amendment-section-203-executive-order-no-10577-november-22-1954.json,1268,134,1.371297836303711,
executive-order-10747-designating-the-secretary-state-act-for-the-united-states-certain.json,1290,119,1.19158935546875,
executive-order-10746-further-providing-for-the-administration-the-agricultural-trade.json,1557,123,1.3290376663208008,
executive-order-10748-appointing-the-honorable-edward-i-p-tatelman-act-special-judge-the.json,1061,92,1.1021754741668701,
executive-order-10752-designating-the-secretary-the-interior-execute-certain-powers-and.json,1335,67,1.0059173107147217,
executive-order-10749-creating-emergency-board-investigate-dispute-between-the-eastern-air.json,1232,116,1.306816816329956,
executive-order-10751-amendment-executive-order-no-10127-establishing-airspace.json,1265,100,1.4073247909545898,
executive-order-10750-creating-emergency-board-investigate-dispute-between-the-eastern-air.json,1229,123,1.556382656097412,
executive-order-10753-designation-certain-officers-the-department-the-interior-act.json,1160,91,1.0740423202514648,
executive-order-10756-the-honorable-frederick-m-dearborn-jr.json,1054,95,1.1062977313995361,
executive-order-10755-transferring-from-the-department-the-navy-the-housing-and-home.json,1870,138,1.4183752536773682,
