path,input_tokens,output_tokens,duration
executive-order-1300-authorizing-sales-liquor-lands-ceded-red-lake-and-pembina-bands.json,460,54,0.9376235008239746
executive-order-13002-termination-combat-zone-designation-vietnam-and-waters-adjacent.json,495,69,0.9800007343292236
executive-order-13001-establishing-emergency-board-investigate-dispute-between-certain.json,799,103,1.3218212127685547
executive-order-13003-establishing-emergency-board-investigate-disputes-between-certain.json,875,153,1.3450396060943604
executive-order-13006-locating-federal-facilities-historic-properties-our-nations-central.json,1173,70,0.9421849250793457
executive-order-13004-establishing-emergency-board-investigate-disputes-between-certain.json,1160,131,1.5147905349731445
executive-order-13008-amending-executive-order-no-12880.json,517,96,1.1534194946289062
executive-order-13005-empowerment-contracting.json,1482,134,1.5217435359954834
executive-order-13009-amendment-executive-order-no-12963-entitled-presidential-advisory.json,464,79,0.8990998268127441
executive-order-13007-indian-sacred-sites.json,1164,176,1.4876377582550049
executive-order-1301-authorizing-sales-liquor-lands-ceded-chippewa-indians-lake-superior.json,620,80,0.9813556671142578
executive-order-13011-federal-information-technology.json,3844,73,1.083508014678955
executive-order-13012-establishing-emergency-board-investigate-dispute-between-the.json,792,74,0.9610536098480225
executive-order-13013-amending-executive-order-no-10163-the-armed-forces-reserve-medal.json,1042,79,1.0016834735870361
executive-order-13010-critical-infrastructure-protection.json,2374,155,1.6310813426971436
executive-order-13016-amendment-executive-order-12580.json,1151,79,1.0361354351043701
executive-order-13015-white-house-commission-aviation-safety-and-security.json,819,116,1.2566814422607422
executive-order-13014-maintaining-unofficial-relations-with-the-people-taiwan.json,1700,137,1.3810317516326904
executive-order-13017-advisory-commission-consumer-protection-and-quality-the-health-care.json,1128,95,1.0739831924438477
executive-order-13018-amending-executive-order-no-12975.json,460,58,0.9162421226501465
executive-order-13020-amendment-executive-order-12981.json,1281,75,1.0499887466430664
executive-order-13019-supporting-families-collecting-delinquent-child-support-obligations.json,1945,119,1.3264803886413574
executive-order-13023-amendments-executive-order-12992-expanding-and-changing-the-name-the.json,851,61,0.9394149780273438
executive-order-13025-amendment-executive-order-13010-the-presidents-commission-critical.json,586,52,0.8679244518280029
executive-order-13021-tribal-colleges-and-universities.json,2413,107,1.2292625904083252
executive-order-13022-administration-the-midway-islands.json,1143,118,1.1801059246063232
executive-order-13024-amending-executive-order-12015-relating-competitive-appointments.json,557,97,1.1308989524841309
executive-order-13026-administration-export-controls-encryption-products.json,1761,71,1.021050214767456
executive-order-13027-establishing-emergency-board-investigate-dispute-between-the.json,852,89,1.006699800491333
executive-order-13028-further-amendments-executive-order-no-12757-implementation-the.json,941,67,0.9517397880554199
executive-order-13030-administration-foreign-assistance-and-related-functions-and-arms.json,817,66,0.9843549728393555
executive-order-13029-december-3-1996.json,553,91,1.1889095306396484
executive-order-13032-further-amendment-executive-order-no-12964.json,527,70,1.0354976654052734
executive-order-13031-federal-alternative-fueled-vehicle-leadership.json,2180,96,1.0842909812927246
executive-order-13033-adjustments-certain-rates-pay-and-allowances.json,1223,86,1.125185489654541
executive-order-13034-extension-presidential-advisory-committee-gulf-war-veterans.json,862,96,1.1347882747650146
executive-order-13035-advisory-committee-high-performance-computing-and-communications.json,1031,85,1.1118848323822021
executive-order-13039-exclusion-the-naval-special-warfare-development-group-from-the.json,532,48,0.8316824436187744
executive-order-13037-commission-study-capital-budgeting.json,991,75,1.0069386959075928
executive-order-13036-establishing-emergency-board-investigate-dispute-between-american.json,794,107,1.2870745658874512
executive-order-13038-advisory-committee-the-public-interest-obligations-digital.json,1010,81,1.0392694473266602
executive-order-13040-amendment-executive-order-13017-advisory-commission-consumer.json,572,106,1.1223134994506836
executive-order-13041-further-amendment-executive-order-13010-amended.json,552,79,1.0369462966918945
executive-order-13042-implementing-for-the-united-states-article-viii-the-agreement.json,1085,111,1.3124291896820068
executive-order-13043-increasing-seat-belt-use-the-united-states.json,1666,92,1.0474796295166016
executive-order-13044-amending-executive-order-12752-implementation-the-agricultural-trade.json,571,66,0.9576272964477539
executive-order-13046-further-amendment-executive-order-12975-extension-the-national.json,464,70,0.8755111694335938
executive-order-13045-protection-children-from-environmental-health-risks-and-safety-risks.json,2571,119,1.3139066696166992
executive-order-13048-improving-administrative-management-the-executive-branch.json,1395,67,1.122614860534668
executive-order-13047-prohibiting-new-investment-burma.json,1651,97,1.2822630405426025
executive-order-13049-organization-for-the-prohibition-chemical-weapons.json,533,106,1.2935023307800293
executive-order-13053-adding-members-and-extending-the-presidents-council-sustainable.json,538,52,0.9101083278656006
executive-order-13052-hong-kong-economic-and-trade-offices.json,557,91,1.0199615955352783
executive-order-13051-internal-revenue-service-management-board.json,1304,134,1.4039559364318848
executive-order-13050-presidents-advisory-board-race.json,1029,139,1.4390387535095215
executive-order-13056-further-amendment-executive-order-13017-advisory-commission-consumer.json,474,73,0.985346794128418
executive-order-13054-eligibility-certain-overseas-employees-for-noncompetitive.json,647,96,1.176239013671875
executive-order-13057-federal-actions-the-lake-tahoe-region.json,1412,99,1.2175309658050537
executive-order-13055-coordination-united-states-government-international-exchanges-and.json,1169,150,1.512817621231079
executive-order-13059-prohibiting-certain-transactions-with-respect-iran.json,2524,89,1.1327221393585205
executive-order-13058-protecting-federal-employees-and-the-public-from-exposure-tobacco.json,1356,121,1.2438571453094482
executive-order-13060-establishing-emergency-board-investigate-disputes-between-amtrak-and.json,776,97,1.1390726566314697
executive-order-13063-level-v-the-executive-schedule-removal-the-executive-director.json,507,74,0.8625576496124268
executive-order-13061-federal-support-community-efforts-along-american-heritage-rivers.json,2510,104,1.2112889289855957
executive-order-13062-continuance-certain-federal-advisory-committees-and-amendments.json,1411,98,1.190816879272461
executive-order-13065-further-amendment-executive-order-13038-advisory-committee-public.json,515,72,0.8695898056030273
executive-order-13064-further-amendment-executive-order-13010-amended-critical.json,898,75,0.9989819526672363
executive-order-13066-amendment-executive-order-13037-commission-study-capital-budgeting.json,493,76,0.9352571964263916
executive-order-13071-adjustments-certain-rates-pay.json,1105,60,0.8117730617523193
executive-order-13067-blocking-sudanese-government-property-and-prohibiting-transactions.json,1562,102,1.3341293334960938
executive-order-13070-the-intelligence-oversight-board-amendment-executive-order-12863.json,602,96,1.0469918251037598
executive-order-13069-prohibiting-certain-transactions-with-respect-unita.json,1605,139,1.404407024383545
executive-order-13068-closing-government-departments-and-agencies-friday-december-26-1997.json,589,133,1.4549386501312256
executive-order-13073-year-2000-conversion.json,1380,90,1.1729085445404053
executive-order-13072-white-house-millennium-council.json,1462,94,1.20985746383667
executive-order-13074-amendment-executive-order-12656.json,520,107,1.225231409072876
executive-order-13076-ordering-the-selected-reserve-the-armed-forces-active-duty.json,569,74,0.9193520545959473
executive-order-13075-special-oversight-board-for-department-defense-investigations-gulf.json,1042,76,0.9678514003753662
executive-order-13077-further-amendment-executive-order-13010-critical-infrastructure.json,541,62,0.9088594913482666
executive-order-13079-waiver-under-the-trade-act-1974-with-respect-vietnam.json,514,63,0.9758727550506592
executive-order-13081-amendment-executive-order-no-13038-advisory-committee-public.json,470,75,1.005387783050537
executive-order-13078-increasing-employment-adults-with-disabilities.json,2303,96,1.286912202835083
executive-order-13082-joint-mexican-united-states-defense-commission.json,578,59,0.8709068298339844
executive-order-13080-american-heritage-rivers-initiative-advisory-committee.json,1299,114,1.244978904724121
executive-order-13084-consultation-and-coordination-with-indian-tribal-governments.json,1640,91,1.179006814956665
executive-order-13083-federalism.json,2246,85,1.1946635246276855
executive-order-13085-establishment-the-enrichment-oversight-committee.json,2129,138,1.647623062133789
executive-order-13087-further-amendment-executive-order-11478-equal-employment-opportunity.json,500,126,1.2339198589324951
executive-order-13086-1998-amendments-the-manual-for-courts-martial-united-states.json,16196,121,1.5449695587158203
executive-order-13090-presidents-commission-the-celebration-women-american-history.json,1036,91,1.1710667610168457
executive-order-13089-coral-reef-protection.json,2139,107,1.3026950359344482
executive-order-13088-blocking-property-the-governments-the-federal-republic-yugoslavia.json,1776,109,1.3895854949951172
executive-order-13091-administration-arms-export-controls-and-foreign-assistance.json,1108,77,1.0134961605072021
executive-order-13092-presidents-information-technology-advisory-committee-amendments.json,583,83,1.0896663665771484
executive-order-13095-suspension-executive-order-13083.json,440,57,0.8724455833435059
executive-order-13093-american-heritage-rivers-amending-executive-orders-13061-and-13080.json,479,101,1.1483032703399658
executive-order-13094-proliferation-weapons-mass-destruction.json,1590,104,1.1231045722961426
executive-order-131.json,373,67,0.8375327587127686
executive-order-13096-american-indian-and-alaska-native-education.json,2285,94,1.1442642211914062
executive-order-13097-interparliamentary-union.json,519,107,1.3143372535705566
executive-order-13098-blocking-property-unita-and-prohibiting-certain-transactions-with.json,1686,127,1.3859353065490723
executive-order-13099-prohibiting-transactions-with-terrorists-who-threaten-disrupt-the.json,818,111,1.4361793994903564
executive-order-13102-further-amendment-executive-order-13038-advisory-committee-public.json,474,60,0.8627786636352539
executive-order-13101-greening-the-government-through-waste-prevention-recycling-and.json,6768,129,1.3466753959655762
executive-order-13104-amendment-executive-order-13021-tribal-colleges-and-universities.json,494,88,1.0294582843780518
executive-order-13105-open-enrollment-season-for-participants-the-foreign-service.json,739,76,0.9664998054504395
executive-order-13103-computer-software-piracy.json,1554,116,1.232621669769287
executive-order-13106-adjustments-certain-rates-pay-and-delegation-federal-pay.json,1317,90,1.0503251552581787
executive-order-13107-implementation-human-rights-treaties.json,1781,67,0.9118280410766602
executive-order-13100-presidents-council-food-safety.json,1279,176,1.7414441108703613
executive-order-13108-further-amendment-executive-order-13037-commission-study-capital.json,512,60,0.845029354095459
executive-order-13109-half-day-closing-executive-departments-and-agencies-the-federal.json,647,94,1.1045441627502441
executive-order-13112-invasive-species.json,2705,84,1.0536673069000244
executive-order-13114-further-amendment-executive-order-12852-amended-extending-the.json,491,79,0.8720953464508057
executive-order-13110-nazi-war-criminal-records-interagency-working-group.json,813,99,1.2140145301818848
executive-order-13111-using-technology-improve-training-opportunities-for-federal.json,3236,94,1.1786718368530273
executive-order-13113-presidents-information-technology-advisory-committee-further.json,717,86,1.1792049407958984
executive-order-13115-interagency-task-force-the-roles-and-missions-the-united-states.json,1373,92,1.1395454406738281
executive-order-13116-identification-trade-expansion-priorities-and-discriminatory.json,2393,80,1.0709731578826904
executive-order-13118-implementation-the-foreign-affairs-reform-and-restructuring-act-1998.json,3900,74,0.9894416332244873
executive-order-13117-further-amendment-executive-order-12981-amended.json,699,110,1.2406141757965088
executive-order-13122-interagency-task-force-the-economic-development-the-southwest-border.json,1320,92,1.131620168685913
executive-order-13124-amending-the-civil-service-rules-relating-federal-employees-with.json,859,86,1.1472651958465576
executive-order-13121-blocking-property-the-governments-the-federal-republic-yugoslavia.json,1636,120,1.4672341346740723
executive-order-13120-ordering-the-selected-reserve-and-certain-individual-ready-reserve.json,618,140,1.5943641662597656
executive-order-13123-greening-the-government-through-efficient-energy-management.json,7454,133,1.4874329566955566
executive-order-13119-designation-federal-republic-yugoslavia-serbiamontenegro-albania-the.json,542,172,1.8065800666809082
executive-order-13125-increasing-participation-asian-americans-and-pacific-islanders.json,1742,111,1.173210620880127
executive-order-13126-prohibition-acquisition-products-produced-forced-or-indentured-child.json,1912,65,1.0661635398864746
executive-order-13128-implementation-the-chemical-weapons-convention-and-the-chemical.json,1485,79,1.0440244674682617
executive-order-13129-blocking-property-and-prohibiting-transactions-with-the-taliban.json,1792,106,1.2124650478363037
executive-order-13131-further-amendments-executive-order-12757-implementation-the.json,1348,75,1.002457857131958
executive-order-13127-amendment-executive-order-13073-year-2000-conversion.json,789,105,1.4364862442016602
executive-order-13130-national-infrastructure-assurance-council.json,1273,127,1.3219261169433594
executive-order-13132-federalism.json,3229,99,1.1409330368041992
executive-order-13135-amendment-executive-order-12216-presidents-committee-the.json,475,60,0.8797707557678223
executive-order-13133-working-group-unlawful-conduct-the-internet.json,934,121,1.314293622970581
executive-order-13134-developing-and-promoting-biobased-products-and-bioenergy.json,2379,161,1.5028963088989258
executive-order-13137-further-amendment-executive-order-12975-amended-national-bioethics.json,874,80,1.0697684288024902
executive-order-13136-amendment-executive-order-13090-presidents-commission-the.json,522,96,1.136925458908081
executive-order-13138-continuance-certain-federal-advisory-committees.json,2107,83,1.0769503116607666
executive-order-13140-1999-amendments-the-manual-for-courts-martial-united-states.json,4442,87,1.1000239849090576
executive-order-13139-improving-health-protection-military-personnel-participating.json,2524,130,1.412449598312378
executive-order-13141-environmental-review-trade-agreements.json,1095,91,1.1041381359100342
executive-order-13143-amending-executive-order-10173-amended-prescribing-regulations.json,542,75,0.9723889827728271
executive-order-13142-amendment-executive-order-12958-classified-national-security.json,1185,105,1.2190055847167969
executive-order-13144-adjustments-certain-rates-pay.json,1238,64,1.0105774402618408
executive-order-13145-prohibit-discrimination-federal-employment-based-genetic-information.json,917,97,1.2153022289276123
executive-order-13147-white-house-commission-complementary-and-alternative-medicine-policy.json,648,107,1.1432085037231445
executive-order-13148-greening-the-government-through-leadership-environmental-management.json,3502,105,1.2165591716766357
executive-order-13149-greening-the-government-through-federal-fleet-and-transportation.json,1970,77,1.0904433727264404
executive-order-13151-global-disaster-information-network.json,808,102,1.1124637126922607
executive-order-13150-federal-workforce-transportation.json,1214,109,1.165010929107666
executive-order-13146-presidents-council-the-future-princeville-north-carolina.json,1004,274,2.053335666656494
executive-order-13152-further-amendment-executive-order-11478-equal-employment-opportunity.json,666,94,1.199312686920166
executive-order-13154-establishing-the-kosovo-campaign-medal.json,756,78,1.0564112663269043
executive-order-13153-actions-improve-low-performing-schools.json,925,85,1.2481355667114258
executive-order-13156-amendment-executive-order-12871-regarding-the-national-partnership.json,446,62,0.8744945526123047
executive-order-13158-marine-protected-areas.json,1509,76,0.9751055240631104
executive-order-13157-increasing-opportunities-for-women-owned-small-businesses.json,1171,102,1.101210594177246
executive-order-13155-access-hivaids-pharmaceuticals-and-medicaltechnologies.json,922,123,1.4122288227081299
executive-order-13159-blocking-property-the-government-the-russian-federation-relating-the.json,1162,73,1.050445318222046
executive-order-13161-establishment-the-presidential-medal-valor-for-public-safety.json,758,85,1.0372424125671387
executive-order-13160-nondiscrimination-the-basis-race-sex-color-national-origin.json,2634,113,1.231877326965332
executive-order-13162-federal-career-intern-program.json,891,100,1.1764087677001953
executive-order-13163-increasing-the-opportunity-for-individuals-with-disabilities-be.json,852,115,1.1985359191894531
executive-order-13164-requiring-federal-agencies-establish-procedures-tofacilitate-the.json,661,85,1.168611764907837
executive-order-13167-amendment-executive-order-13147-increasing-the-membership-the-white.json,475,73,0.9798598289489746
executive-order-13166-improving-access-services-for-persons-with-limited-english.json,1187,93,1.1645243167877197
executive-order-13165-creation-the-white-house-task-force-drug-use-sports-and.json,726,128,1.4941143989562988
executive-order-13169-assistance-small-business-exporters-and-dislocated-workers.json,1132,112,1.2359023094177246
executive-order-13168-presidents-commission-improving-economic-opportunity-communities.json,1081,128,1.3519508838653564
executive-order-13170-increasing-opportunities-and-access-for-disadvantaged-businesses.json,1810,112,1.2299768924713135
executive-order-13171-hispanic-employment-the-federal-government.json,1445,107,1.3507206439971924
executive-order-13172-amendment-executive-order-13078-expand-the-role-the-national-task.json,637,98,1.1292243003845215
executive-order-13174-commission-workers-communities-and-economic-change-the-new-economy.json,821,115,1.278172492980957
executive-order-13173-interagency-task-force-the-economic-development-the-central-san.json,658,137,1.4706072807312012
executive-order-13176-facilitation-presidential-transition.json,526,90,1.1381433010101318
executive-order-13177-national-commission-the-use-offsets-defense-trade-and-presidents.json,1673,87,1.0864243507385254
executive-order-13175-consultation-and-coordination-with-indian-tribal-governments.json,2379,158,1.5406372547149658
executive-order-13178-northwestern-hawaiian-islands-coral-reef-ecosystem-reserve.json,1565,117,1.2467780113220215
executive-order-13179-providing-compensation-americas-nuclear-weapons-workers.json,1646,86,1.1089377403259277
executive-order-13180-air-traffic-performance-based-organization.json,839,84,1.0567643642425537
executive-order-13184-revocation-executive-order-12834.json,494,58,0.849890947341919
executive-order-13181-protect-the-privacy-protected-health-information-oversight.json,1296,105,1.182774305343628
executive-order-13182-adjustments-certain-rates-pay.json,1061,80,1.1444697380065918
executive-order-13183-establishment-the-presidents-task-force-puerto-ricos-status.json,893,88,1.0787303447723389
executive-order-13185-strengthen-the-federal-government-university-research-partnership.json,808,117,1.2066104412078857
executive-order-13187-the-presidents-disability-employment-partnership-board.json,748,85,1.0232350826263428
executive-order-13188-amendment-executive-order-13111-extension-the-advisory-committee.json,464,92,1.0945930480957031
executive-order-13186-responsibilities-federal-agencies-protect-migratory-birds.json,1000,113,1.258697748184204
executive-order-13190-presidents-commission-educational-resource-equity.json,939,78,1.2519071102142334
executive-order-13189-federal-interagency-task-force-the-district-columbia.json,1150,112,1.3360612392425537
executive-order-13191-implementation-the-african-growth-and-opportunity-act-and-the-united.json,2579,109,1.309809923171997
executive-order-13192-lifting-and-modifying-measures-with-respect-the-federal-republic.json,1789,106,1.34352445602417
executive-order-13193-federal-leadership-global-tobacco-control-and-prevention.json,698,104,1.2180061340332031
executive-order-13195-trails-for-america-the-21st-century.json,752,123,1.253361463546753
executive-order-13194-prohibiting-the-importation-rough-diamonds-from-sierra-leone.json,1229,118,1.399764060974121
executive-order-13196-final-northwestern-hawaiian-islands-coral-reef-ecosystem-reserve.json,1355,123,1.372797966003418
executive-order-13197-governmentwide-accountability-for-merit-system-principles-workforce.json,1026,88,1.070265769958496
executive-order-13199-establishment-white-house-office-faith-based-and-community.json,805,84,1.0418217182159424
executive-order-13198-agency-responsibilities-with-respect-faith-based-and-community.json,1478,95,1.1203434467315674
executive-order-13200-presidents-information-technology-advisory-committee-further.json,591,80,0.9890086650848389
executive-order-132.json,1235,120,1.378558874130249
executive-order-13202-preservation-open-competition-and-government-neutrality-towards.json,1229,85,1.0635504722595215
executive-order-13203-revocation-executive-order-and-presidential-memorandum-concerning.json,658,105,1.093902349472046
executive-order-13201-notification-employee-rights-concerning-payment-union-dues-or-fees.json,2379,119,1.3778715133666992
executive-order-13204-revocation-executive-order-nondisplacement-qualified-workers-under.json,573,129,1.2834959030151367
executive-order-13207-further-amendment-executive-order-10000-regulations-governing.json,514,58,0.8991599082946777
executive-order-13206-termination-emergency-authority-for-certain-export-controls.json,978,97,1.2727468013763428
executive-order-13205-establishing-emergency-board-investigate-dispute-between-northwest.json,757,130,1.414276123046875
executive-order-13209-amendment-executive-order-13183-establishment-the-presidents-task.json,495,65,0.9751186370849609
executive-order-13208-amendment-executive-order-13202-preservation-open-competition-and.json,803,112,1.2153236865997314
executive-order-13211-actions-concerning-regulations-that-significantly-affect-energy.json,753,136,1.3529646396636963
executive-order-13213-additional-measures-with-respect-prohibiting-the-importation-rough.json,1475,93,1.1310319900512695
executive-order-13216-amendment-executive-order-13125-increasing-participation-asian.json,582,46,0.7788150310516357
executive-order-13214-presidents-task-force-improve-health-care-delivery-for-our-nations.json,711,98,1.095496416091919
executive-order-13215-presidents-information-technology-advisory-committee-further.json,769,69,1.0299084186553955
executive-order-13212-actions-expedite-energy-related-projects.json,885,105,1.2596559524536133
executive-order-13210-presidents-commission-strengthen-social-security.json,687,191,1.8505370616912842
executive-order-13217-community-based-alternatives-for-individuals-with-disabilities.json,758,123,1.2347047328948975
executive-order-13220-waiver-under-the-trade-act-1974-with-respect-the-republic-belarus.json,503,65,0.893944263458252
executive-order-13222-continuation-export-control-regulations.json,1315,76,1.0349457263946533
executive-order-13221-energy-efficient-standby-power-devices.json,792,110,1.1456646919250488
executive-order-13218-21st-century-workforce-initiative.json,1060,119,1.3503074645996094
executive-order-1322-pima-and-maricopa-indian-reservation.json,406,114,1.2350594997406006
executive-order-13219-blocking-property-persons-who-threaten-international-stabilization.json,1227,99,1.2874109745025635
executive-order-13223-ordering-the-ready-reserve-the-armed-forces-active-duty-and.json,1427,132,1.2979462146759033
executive-order-13224-blocking-property-and-prohibiting-transactions-with-persons-who.json,1877,69,1.0435810089111328
executive-order-13225-continuance-certain-federal-advisory-committees.json,681,95,1.0856192111968994
executive-order-13226-presidents-council-advisors-science-and-technology.json,652,86,1.117978572845459
executive-order-13227-presidents-commission-excellence-special-education.json,876,116,1.2515432834625244
executive-order-13229-amendment-executive-order-13045-extending-the-task-force.json,483,121,1.2369744777679443
executive-order-13228-establishing-the-office-homeland-security-and-the-homeland-security.json,3790,98,1.2968425750732422
executive-order-13230-presidents-advisory-commission-educational-excellence-for-hispanic.json,1348,127,1.3631596565246582
executive-order-13232-further-amendment-executive-order-10789-amended-authorize-the.json,508,115,1.2974729537963867
executive-order-13233-further-implementation-the-presidential-records-act.json,3166,80,1.0852789878845215
executive-order-13231-critical-infrastructure-protection-the-information-age.json,2544,129,1.5809285640716553
executive-order-13234-presidential-task-force-citizen-preparedness-the-war-terrorism.json,685,75,1.0710155963897705
executive-order-13236-waiver-dual-compensation-provisions-the-central-intelligence-agency.json,648,102,1.1098277568817139
executive-order-13237-creation-the-presidents-council-bioethics.json,600,95,1.1451103687286377
executive-order-13235-national-emergency-construction-authority.json,609,124,1.288076400756836
executive-order-13238-closing-federal-government-executive-departments-and-agencies-monday.json,613,79,1.0947542190551758
executive-order-13241-providing-order-succession-within-the-department-agriculture.json,569,63,0.8254711627960205
executive-order-13239-designation-afghanistan-and-the-airspace-above-combat-zone.json,468,120,1.193410873413086
executive-order-13240-council-europe-respect-the-group-states-against-corruption.json,523,80,1.0044257640838623
executive-order-13244-providing-order-succession-within-the-department-the-interior.json,558,64,0.8589181900024414
executive-order-13243-providing-order-succession-within-the-department-housing-and-urban.json,563,83,0.9952125549316406
executive-order-13246-providing-order-succession-within-the-department-the-treasury.json,559,64,0.8487098217010498
executive-order-13245-providing-order-succession-within-the-department-labor.json,565,66,1.001779317855835
executive-order-13242-providing-order-succession-within-the-department-commerce.json,598,136,1.452962875366211
executive-order-13247-providing-order-succession-within-the-department-veterans-affairs.json,542,85,1.065629482269287
executive-order-13249-adjustments-certain-rates-pay.json,1181,71,0.9961388111114502
executive-order-13248-establishing-emergency-board-investigate-dispute-between-united.json,761,81,1.0516328811645508
executive-order-13250-providing-order-succession-within-the-department-health-and-human.json,712,69,0.9301433563232422
executive-order-13251-providing-order-succession-within-the-department-state.json,1206,66,0.8563811779022217
executive-order-13252-exclusions-from-the-federal-labor-management-relations-program.json,605,121,1.2516262531280518
executive-order-13255-amendment-executive-order-13227-presidents-commission-excellence.json,481,99,1.134538173675537
executive-order-13254-establishing-the-usa-freedom-corps.json,1212,123,1.436070203781128
executive-order-13257-presidents-interagency-task-force-monitor-and-combat-trafficking.json,598,102,1.1768481731414795
executive-order-13253-amendment-executive-order-13223-ordering-the-ready-reserve-the-armed.json,903,174,1.5946593284606934
executive-order-13256-presidents-board-advisors-historically-black-colleges-and.json,1730,103,1.2455253601074219
executive-order-13258-amending-executive-order-12866-regulatory-planning-and-review.json,1338,74,1.0352091789245605
executive-order-13259-designation-public-international-organizations-for-purposes-the.json,754,121,1.2457265853881836
executive-order-13264-amendment-executive-order-13180-air-traffic-performance-based.json,532,73,0.9797353744506836
executive-order-13263-presidents-new-freedom-commission-mental-health.json,667,87,1.0184569358825684
executive-order-13260-establishing-the-presidents-homeland-security-advisory-council-and.json,781,152,1.5073952674865723
executive-order-13265-presidents-council-physical-fitness-and-sports.json,571,97,1.1004002094268799
executive-order-13262-amendments-the-manual-for-courts-martial-united-states.json,5619,115,1.302748441696167
executive-order-13261-providing-order-succession-the-environmental-protection-agency-and.json,638,143,1.4904475212097168
executive-order-13266-activities-promote-personal-fitness.json,638,112,1.220191240310669
executive-order-13267-establishing-transition-planning-office-for-the-department-homeland.json,642,135,1.4703683853149414
executive-order-13270-tribal-colleges-and-universities.json,1600,68,0.9826288223266602
executive-order-13268-termination-emergency-with-respect-the-taliban-and-amendment.json,1015,95,1.0417170524597168
executive-order-13271-establishment-the-corporate-fraud-task-force.json,984,92,1.1133067607879639
executive-order-13272-proper-consideration-small-entities-agency-rulemaking.json,947,89,1.107060194015503
executive-order-13273-further-amending-executive-order-10173-amended-prescribing.json,588,106,1.11434006690979
executive-order-13274-environmental-stewardship-and-transportation-infrastructure-project.json,929,86,1.090965986251831
executive-order-13269-expedited-naturalization-aliens-and-noncitizen-nationals-serving.json,670,138,1.5652616024017334
executive-order-13277-delegation-certain-authorities-and-assignment-certain-functions.json,876,77,0.9730725288391113
executive-order-13275-creating-board-inquiry-report-certain-labor-disputes-affecting-the.json,738,108,1.2167325019836426
executive-order-13276-delegation-responsibilities-concerning-undocumented-aliens.json,858,128,1.3299999237060547
executive-order-13281-half-day-closing-executive-departments-and-agencies-the-federal.json,626,78,0.9191806316375732
executive-order-13280-responsibilities-the-department-agriculture-and-the-agency-for.json,810,73,1.0167343616485596
executive-order-13282-adjustments-certain-rates-pay.json,933,59,0.876251220703125
executive-order-13278-presidents-commission-the-united-states-postal-service.json,829,114,1.292268991470337
executive-order-13279-equal-protection-the-laws-for-faith-based-and-community.json,1197,126,1.3199176788330078
executive-order-13283-establishing-the-office-global-communications.json,910,74,1.0319583415985107
executive-order-13284-amendment-executive-orders-and-other-actions-connection-with-the.json,1518,91,1.0896844863891602
executive-order-13286-amendment-executive-orders-and-other-actions-connection-with-the.json,6478,78,1.1304540634155273
executive-order-13288-blocking-property-persons-undermining-democratic-processes-or.json,965,75,1.087357521057129
executive-order-13285-presidents-council-service-and-civic-participation.json,748,99,1.2587685585021973
executive-order-13287-preserve-america.json,1567,106,1.2909445762634277
executive-order-13290-confiscating-and-vesting-certain-iraqi-property.json,853,124,1.3670799732208252
executive-order-13291-further-adjustment-certain-rates-pay.json,701,78,0.960991621017456
executive-order-13289-establishing-the-global-war-terrorism-medals.json,1064,194,1.8831918239593506
executive-order-13292-further-amendment-executive-order-12958-amended-classified-national.json,13255,112,1.4013218879699707
executive-order-13293-amendment-executive-order-10448-establishing-the-national-defense.json,505,89,1.0791635513305664
executive-order-13297-applying-the-federal-physicians-comparability-allowance-amendments.json,830,61,0.8450098037719727
executive-order-13294-regulations-relating-hazardous-duty-incentive-pay-aviation-career.json,710,117,1.3729822635650635
executive-order-13296-amendments-executive-order-13045-protection-children-from.json,715,83,1.20070219039917
executive-order-13298-termination-emergency-with-respect-the-actions-and-policies-unita.json,901,95,1.1487603187561035
executive-order-13295-revised-list-quarantinable-communicable-diseases.json,706,161,1.6452419757843018
executive-order-13300-facilitating-the-administration-justice-the-federal-courts.json,718,78,1.0289318561553955
executive-order-13299-interagency-group-insular-areas.json,563,92,1.2412898540496826
executive-order-13301-increasing-the-number-members-the-intelligence-oversight-board.json,474,65,0.9539365768432617
executive-order-133.json,985,112,1.4348609447479248
executive-order-13302-amending-executive-order-13212-actions-expedite-energy-related.json,717,101,1.197143316268921
executive-order-13303-protecting-the-development-fund-for-iraq-and-certain-other-property.json,1064,89,1.1977510452270508
executive-order-13304-termination-emergencies-with-respect-yugoslavia-and-modification.json,1983,84,1.1055259704589844
executive-order-13305-extension-the-presidents-information-technology-advisory-committee.json,602,83,1.025136947631836
executive-order-13306-establishing-the-bob-hope-american-patriot-award.json,523,74,1.0276405811309814
executive-order-13308-further-amendment-executive-order-12580-amended-superfund.json,798,64,0.982795000076294
executive-order-13307-european-central-bank.json,513,76,1.1461198329925537
executive-order-13311-homeland-security-information-sharing.json,600,74,0.9741969108581543
executive-order-13309-amendments-executive-order-12994-and-renaming-the-presidents.json,726,95,1.1411387920379639
executive-order-13313-delegation-certain-congressional-reporting-functions.json,1170,68,1.0367817878723145
executive-order-13310-blocking-property-the-government-burma-and-prohibiting-certain.json,2077,107,1.424485206604004
executive-order-13312-implementing-the-clean-diamond-trade-act.json,1359,133,1.4533445835113525
executive-order-13316-continuance-certain-federal-advisory-committees.json,661,81,0.9903640747070312
executive-order-13314-waiver-under-the-trade-act-1974-with-respect-turkmenistan.json,469,99,1.1790821552276611
