path,input_tokens,output_tokens,duration,error
executive-order-10752-designating-the-secretary-the-interior-execute-certain-powers-and.json,751,116,1.2843859195709229,
executive-order-10751-amendment-executive-order-no-10127-establishing-airspace.json,681,126,1.3453865051269531,
executive-order-10753-designation-certain-officers-the-department-the-interior-act.json,576,152,1.394679069519043,
executive-order-10754-amendment-executive-order-no-10655-relating-the-air-coordinating.json,497,145,1.2911410331726074,
executive-order-10756-the-honorable-frederick-m-dearborn-jr.json,470,98,1.0630671977996826,
executive-order-10755-transferring-from-the-department-the-navy-the-housing-and-home.json,1286,158,1.4934275150299072,
executive-order-10759-amendment-executive-order-no-10530-providing-for-the-performance.json,782,98,1.0873970985412598,
executive-order-10758-establishing-career-executive-program-within-the-civil-service.json,1558,111,1.3183248043060303,
executive-order-10760-creating-emergency-board-investigate-dispute-between-the-trans-world.json,644,156,1.562056303024292,
executive-order-10764-suspension-the-eight-hour-law-laborers-and-mechanics-employed-the.json,802,95,1.184027910232544,
executive-order-10761-government-purchases-crude-petroleum-and-petroleum-products.json,1063,144,1.5031208992004395,
executive-order-10757-creating-emergency-board-investigate-dispute-between-eastern-air.json,671,252,2.1033201217651367,
executive-order-10762-delegating-the-secretary-defense-the-authority-the-president-order.json,767,189,1.76167631149292,
executive-order-10763-amendment-executive-order-no-10422-amended-prescribing-procedures.json,806,223,1.9216578006744385,
executive-order-10765-regulations-governing-the-award-life-saving-medals-under-the-medals.json,1712,134,1.5074379444122314,
executive-order-10769-designating-the-international-hydrographic-bureau-public.json,544,73,1.0287377834320068,
executive-order-10766-delegating-the-director-the-bureau-the-budget-the-authority-the.json,691,121,1.3392972946166992,
executive-order-10767-further-extension-the-existence-the-quetico-superior-committee.json,495,133,1.119511365890503,
executive-order-10768-termination-the-airspace-reservation-established-executive-order-no.json,555,110,1.2904269695281982,
executive-order-1077-communications-and-reports-relative-certain-territories-and.json,521,203,1.779771327972412,
executive-order-10771-amendment-executive-order-no-10534-relating-the-supervision-and.json,915,110,1.3137052059173584,
executive-order-10772-amendment-executive-order-no-10673-relating-the-fitness-american.json,510,115,1.285111427307129,
executive-order-10775-amendment-executive-order-no-10633-establishing-airspace-reservation.json,914,100,1.1846776008605957,
executive-order-10770-creating-emergency-board-investigate-dispute-between-american.json,639,244,2.008185863494873,
executive-order-10773-delegating-and-transferring-certain-functions-and-affairs-the-office.json,2350,136,1.3974387645721436,
executive-order-10774-providing-for-the-protection-the-civil-service-rights-federal.json,1515,154,1.5748462677001953,
executive-order-10776-delegating-the-secretary-defense-certain-authority-the-president.json,560,203,1.6675827503204346,
executive-order-10778-authorizing-the-appointment-william-k-harris-competitive-position.json,463,87,1.2009921073913574,
executive-order-10777-amending-executive-order-no-10758-increase-the-membership-the-career.json,703,121,1.3101587295532227,
executive-order-10780-suspension-certain-provisions-section-5762a-title-10-united-states.json,648,97,1.2555887699127197,
executive-order-10779-directing-federal-agencies-cooperate-with-state-and-local.json,591,115,1.3025546073913574,
executive-order-10782-amending-executive-order-no-10773-july-1-1958-relating-civil-and.json,545,114,1.376464605331421,
executive-order-10784-specification-laws-from-which-functions-authorized-mutual-security.json,1499,77,1.0036718845367432,
executive-order-10783-transferring-certain-functions-from-the-department-defense-the.json,884,124,1.3759078979492188,
executive-order-10781-suspension-certain-provisions-section-5764a-title-10-united-states.json,649,220,1.736525058746338,
executive-order-10785-change-the-membership-the-presidents-council-youth-fitness.json,559,128,1.3842854499816895,
executive-order-10786-transferring-functions-the-airways-modernization-board-the.json,726,205,1.5858511924743652,
executive-order-10788-suspension-compliance-with-certain-statutory-provisions-relating.json,566,120,1.2963402271270752,
executive-order-10787-transferring-jurisdiction-over-certain-lands-from-the-department.json,1686,114,1.325843334197998,
executive-order-10790-amendment-executive-order-no-10530-providing-for-the-performance.json,588,122,1.3321962356567383,
executive-order-10791-designating-certain-officers-act-secretary-state.json,569,128,1.393359661102295,
executive-order-10789-authorizing-agencies-the-government-exercise-certain-contracting.json,2472,154,1.6121060848236084,
executive-order-10792-excusing-federal-employees-from-duty-all-day-december-26-1958.json,667,122,1.5252199172973633,
executive-order-10795-designating-the-intergovernmental-maritime-consultative-organization.json,585,76,1.0113117694854736,
executive-order-10794-establishing-the-canal-zone-merit-system-and-prescribing-regulations.json,1915,94,1.2217741012573242,
executive-order-10796-amendment-executive-order-no-10655-relating-the-air-coordinating.json,689,123,1.3069684505462646,
executive-order-10793-transferring-certain-functions-from-the-department-defense-the.json,810,231,1.9968047142028809,
executive-order-10799-providing-further-for-the-administration-the-agricultural-trade.json,692,85,1.1346213817596436,
executive-order-10797-delegating-the-director-the-bureau-the-budget-certain-authority.json,913,150,1.5127873420715332,
executive-order-10798-flag-the-united-states.json,1306,137,1.4590637683868408,
executive-order-10800-implementing-the-government-employees-training-act.json,1230,88,1.1057653427124023,
executive-order-108.json,531,212,1.7183754444122314,
executive-order-10802-establishing-the-committee-government-activities-affecting-prices.json,1092,114,1.26505446434021,
executive-order-10803-providing-for-the-terms-office-the-members-the-international.json,508,77,0.9963271617889404,
executive-order-10801-amendment-executive-order-no-10703-authorizing-the-inspection.json,745,157,1.6408872604370117,
executive-order-10804-delegating-the-civil-service-commission-the-authority-the-president.json,659,103,1.1587374210357666,
executive-order-10805-designating-the-central-intelligence-agency-excepted-from-certain.json,768,144,1.450141191482544,
executive-order-10806-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,655,137,1.4948656558990479,
executive-order-10807-federal-council-for-science-and-technology.json,2035,123,1.3893871307373047,
executive-order-10810-regulations-governing-the-allowance-travel-expenses-claimants-and.json,864,102,1.2430424690246582,
executive-order-10808-inspection-income-excess-profits-declared-value-excess-profits.json,764,163,1.6313207149505615,
executive-order-10812-establishing-flag-for-the-united-states-navy.json,622,110,1.3051347732543945,
executive-order-10809-amending-the-selective-service-regulations.json,2967,157,1.647019863128662,
executive-order-10811-creating-emergency-board-investigate-dispute-between-pan-american.json,650,202,1.8686583042144775,
executive-order-10815-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,703,117,1.3176229000091553,
executive-order-10814-inspection-statistical-transcript-cards-and-corporation-and.json,794,132,1.3832461833953857,
executive-order-10813-including-certain-lands-the-chattahoochee-national-forest-and-the.json,24642,122,1.6657066345214844,
executive-order-10817-the-honorable-donald-quarles.json,469,92,1.0015952587127686,
executive-order-10818-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,690,110,1.2522926330566406,
executive-order-10816-amendment-executive-order-no-10501-november-5-1953-relating.json,793,151,1.5697495937347412,
executive-order-10820-prescribing-the-order-succession-officers-act-secretary-defense.json,1299,103,1.2000410556793213,
executive-order-10819-amendment-executive-order-no-10480-amended-relating-the-defense.json,674,202,1.7338578701019287,
executive-order-10822-further-providing-for-the-administration-foreign-aid-functions.json,2869,105,1.2545313835144043,
executive-order-10824-designating-the-national-aeronautics-and-space-administration-agency.json,878,117,1.2913968563079834,
executive-order-10821-amendment-executive-order-no-10168-october-11-1950-prescribing.json,1046,212,1.778296947479248,
executive-order-10825-excusing-federal-employees-from-duty-all-day-july-3-1959.json,1284,129,1.3681011199951172,
executive-order-10823-coat-arms-seal-and-flag-the-president-the-united-states.json,808,223,1.7614269256591797,
executive-order-10826-authorizing-the-civil-service-commission-confer-benefits-certain.json,692,130,1.4062106609344482,
executive-order-10828-designating-the-airport-being-constructed-the-counties-fairfax-and.json,607,84,1.0867185592651367,
executive-order-10829-fleet-admiral-william-d-leahy.json,464,98,1.150362491607666,
executive-order-10827-further-providing-for-the-administration-the-agricultural-trade.json,1938,133,1.445232629776001,
executive-order-10830-establishing-seal-for-the-presidents-council-youth-fitness.json,591,138,1.3886480331420898,
executive-order-10832-revocation-executive-order-no-9887-designating-certain-public.json,530,107,1.1837098598480225,
executive-order-1083-tariff-consular-fees-amended.json,894,156,1.662883996963501,
executive-order-10833-transferring-title-certain-lands-sand-island-territory-hawaii-the.json,2106,108,1.1956119537353516,
executive-order-10834-the-flag-the-united-states.json,1412,103,1.1739301681518555,
executive-order-10831-establishing-the-federal-radiation-council.json,783,151,1.4637501239776611,
executive-order-10835-delegating-the-chairman-the-civil-service-commission-the-authority.json,576,99,1.2573509216308594,
executive-order-10836-amendment-executive-order-no-10530-providing-for-the-performance.json,774,106,1.2494819164276123,
executive-order-10839-designating-certain-officers-act-secretary-state.json,738,104,1.1644222736358643,
executive-order-10838-further-amendment-executive-order-10700-amended-providing-for-the.json,487,141,1.2636888027191162,
executive-order-10842-creating-board-inquiry-report-certain-labor-disputes-affecting-the.json,780,99,1.1482081413269043,
executive-order-10840-designating-the-federal-aviation-agency-agency-have-certain.json,871,124,1.49428391456604,
executive-order-10844-enlarging-the-wasatch-national-forest-utah.json,1595,105,1.186262607574463,
executive-order-10843-creating-board-inquiry-report-labor-dispute-affecting-the-steel.json,673,156,1.3060529232025146,
executive-order-10837-amending-the-selective-service-regulations.json,3123,228,2.0633177757263184,
executive-order-10841-providing-for-the-carrying-out-certain-provisions-the-atomic-energy.json,1058,174,1.872851848602295,
executive-order-10845-further-specification-laws-from-which-functions-authorized-the.json,841,81,1.094170331954956,
executive-order-10847-establishing-the-committee-for-rural-development-program.json,1162,93,1.178652286529541,
executive-order-10846-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,690,137,1.4831042289733887,
executive-order-10849-establishing-seal-for-the-national-aeronautics-and-space.json,579,87,1.0478425025939941,
executive-order-10848-amendment-executive-order-no-10843-creating-board-inquiry-report.json,518,152,1.3280184268951416,
executive-order-1085-amending-executive-order-providing-that-railroad-cars-canal-zone-be.json,479,178,1.4325776100158691,
executive-order-10851-enlarging-the-chattahoochee-kisatchie-holly-springs-and-ouachita.json,2484,126,1.4412856101989746,
executive-order-10850-modifying-the-exterior-boundaries-certain-national-forests-alabama.json,10332,145,1.5079612731933594,
executive-order-10852-amendment-executive-order-no-10530-providing-for-the-performance.json,503,141,1.4171404838562012,
executive-order-10853-delegating-the-authority-the-president-with-respect-various.json,950,152,1.5844509601593018,
executive-order-10854-extension-the-application-the-federal-aviation-act-1958.json,703,143,1.4236366748809814,
executive-order-10855-inspection-income-tax-returns-the-senate-committee-the-judiciary.json,684,146,1.3722522258758545,
executive-order-10856-excusing-federal-employees-from-duty-one-half-day-december-24-1959.json,672,180,1.6282248497009277,
executive-order-10857-determining-the-termination-certain-federal-functions-alaska-and.json,1123,117,1.3523266315460205,
executive-order-10858-the-presidents-committee-for-traffic-safety.json,1003,96,1.148294448852539,
executive-order-10859-revocation-executive-order-10758-establishing-career-executive.json,524,120,1.233903169631958,
executive-order-10860-coat-arms-seal-and-flag-the-president-the-united-states.json,812,160,1.4916818141937256,
executive-order-10861-suspension-certain-provisions-section-5762-title-10-the-united.json,755,86,1.0980594158172607,
executive-order-10863-authorizing-the-attorney-general-seize-arms-and-munitions-war-and.json,692,139,1.5017085075378418,
executive-order-10864-designating-the-pan-american-health-organization-public.json,646,114,1.2257633209228516,
executive-order-10862-creating-emergency-board-investigate-dispute-between-atchison-topeka.json,655,203,1.8375439643859863,
executive-order-10867-readiness-the-united-states-district-court-for-the-district-alaska.json,794,151,1.4382259845733643,
executive-order-10866-designating-the-southeast-asia-treaty-organization-public.json,580,194,1.5518736839294434,
executive-order-10865-safeguarding-classified-information-within-industry.json,2578,221,1.7914948463439941,
executive-order-10869-amendment-civil-service-rule-ii-prescribed-executive-order-no-10577.json,1004,95,1.226670503616333,
executive-order-10870-designating-the-facilities-the-national-aeronautics-and-space.json,543,111,1.1406328678131104,
executive-order-10868-creating-emergency-board-investigate-dispute-between-the-new-york.json,642,178,1.753005027770996,
executive-order-10871-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,691,111,1.337770938873291,
executive-order-10873-designating-the-inter-american-development-bank-public-international.json,545,100,1.2012906074523926,
executive-order-10872-creating-emergency-board-investigate-dispute-between-pan-american.json,653,181,1.665163278579712,
executive-order-10875-creating-emergency-board-investigate-disputes-between-the-akron.json,4634,138,1.471019983291626,
executive-order-10874-creating-emergency-board-investigate-dispute-between-the-long-island.json,638,176,1.7656323909759521,
executive-order-10876-amendment-executive-order-10855-authorizing-the-inspection-certain.json,666,147,1.62117600440979,
executive-order-10878-creating-emergency-board-investigate-dispute-between-the-chicago.json,872,150,1.4074275493621826,
executive-order-10879-establishing-the-white-house-service-certificate-and-the-white-house.json,712,130,1.430689811706543,
executive-order-10877-creating-emergency-board-investigate-dispute-between-the.json,662,223,1.8130857944488525,
executive-order-10881-amendment-eo-10810-prescribing-regulations-governing-the-allowance.json,677,128,1.3291044235229492,
executive-order-10880-permitting-certain-employees-be-given-career-or-career-conditional.json,1130,193,1.6749067306518555,
executive-order-10882-further-amendment-executive-order-no-10289-relating-the-performance.json,928,140,1.6056435108184814,
executive-order-10885-sale-vessels-the-navy.json,614,148,1.338531732559204,
executive-order-10884-amendment-executive-order-10560-providing-for-the-administration-the.json,662,176,1.6360626220703125,
executive-order-10883-termination-the-air-coordinating-committee.json,538,191,1.8604826927185059,
executive-order-10887-designating-the-department-commerce-perform-functions-with-respect.json,678,140,1.4604628086090088,
executive-order-10886-suspension-certain-provisions-section-5231b-title-10-the-united.json,485,172,1.6325135231018066,
executive-order-10889-amendment-executive-order-10530-providing-for-the-performance.json,1055,104,1.396009922027588,
executive-order-10888-creating-emergency-board-investigate-dispute-between-certain.json,766,139,1.5313379764556885,
executive-order-10890-including-certain-lands-the-dixie-national-forest-and-transferring.json,2631,134,1.3409793376922607,
executive-order-10892-amendment-executive-order-10152-prescribing-regulations-relating.json,669,105,1.2200136184692383,
executive-order-10891-establishing-commission-inquire-into-controversy-between-certain.json,1265,135,1.5534918308258057,
executive-order-10895-extension-the-provisions-for-rotation-civilian-employees-the-defense.json,539,173,1.4542055130004883,
executive-order-10894-establishing-the-presidents-committee-migratory-labor.json,1183,147,1.6353416442871094,
executive-order-10893-administration-mutual-security-and-related-functions.json,4697,202,1.9285085201263428,
executive-order-10897-authorizing-the-secretary-state-prescribe-rules-and-regulations.json,771,127,1.2886922359466553,
executive-order-10898-establishing-the-interdepartmental-highway-safety-board.json,1184,87,1.136887788772583,
executive-order-10896-amendment-executive-order-no-6260-august-28-1933.json,767,171,1.812788963317871,
executive-order-109.json,614,103,1.1986253261566162,
executive-order-10899-authorization-for-the-communication-restricted-data-the-central.json,707,221,1.8126752376556396,
executive-order-10900-administration-the-agricultural-trade-development-and-assistance-act.json,3023,114,1.1914353370666504,
executive-order-10903-delegating-authority-the-president-with-respect-regulations-relating.json,2525,96,1.1968655586242676,
executive-order-10901-amendment-executive-order-10501-relating-safeguarding-official.json,1013,107,1.4797427654266357,
executive-order-1090-restoring-public-domain-certain-lands-arizona-which-were-reserved-for.json,456,158,1.7212684154510498,
executive-order-10902-providing-for-the-issuance-emergency-preparedness-orders-the.json,788,197,1.5810792446136475,
executive-order-10904-creating-emergency-board-investigate-dispute-between-certain.json,719,148,1.5431816577911377,
executive-order-10905-amendment-executive-order-6260-august-28-1933-amended.json,993,146,1.5018651485443115,
executive-order-10907-inspection-renegotiation-board-income-tax-returns-made-under-the.json,525,135,1.457660436630249,
executive-order-10908-inspection-federal-trade-commission-income-tax-returns-corporations.json,560,200,1.5466368198394775,
executive-order-10909-amendment-executive-order-10865-safeguarding-classified-information.json,1193,170,1.4620609283447266,
executive-order-10911-inspection-department-commerce-income-tax-returns-made-under-the.json,522,139,1.3650145530700684,
executive-order-10906-inspection-certain-classes-persons-and-state-and-federal-government.json,660,235,2.0203969478607178,
executive-order-10910-providing-for-the-design-and-award-the-national-medal-science.json,964,131,1.5744986534118652,
executive-order-10912-amending-executive-order-10716-june-17-1957.json,1000,134,1.5115602016448975,
executive-order-10913-amending-executive-order-10584-december-18-1954-prescribing-rules.json,2964,137,1.4276256561279297,
executive-order-10914-providing-for-expanded-program-food-distribution-needy-families.json,668,143,1.446082353591919,
executive-order-10915-amending-prior-executive-orders-provide-for-the-responsibilities-the.json,908,98,1.167543649673462,
executive-order-10916-inspection-income-estate-and-gift-tax-returns-the-senate-committee.json,637,104,1.1577301025390625,
executive-order-10918-establishing-the-presidents-advisory-committee-labor-management.json,834,115,1.4301013946533203,
executive-order-1092-assistant-attorney-general-for-interior-department-designated-act.json,407,57,0.8630435466766357,
executive-order-10917-abolishing-certain-committees-government-organization-and-management.json,612,180,1.4631788730621338,
executive-order-10920-revoking-executive-order-no-10700-february-25-1957-amended.json,439,87,1.0743651390075684,
executive-order-10919-creating-emergency-board-investigate-dispute-between-the-pan.json,642,201,1.7352044582366943,
executive-order-10922-amending-executive-order-10922-february-21-1961-establishing.json,445,84,1.109445571899414,
executive-order-10921-establishing-commission-inquire-into-controversy-between-certain-air.json,683,142,1.4277307987213135,
executive-order-10924-establishment-and-administration-the-peace-corps-the-department.json,775,99,1.1691293716430664,
executive-order-10926-amending-executive-order-no-10919-february-17-1961-extend-the-time.json,502,101,1.2398803234100342,
executive-order-10925-establishing-the-presidents-committee-equal-employment-opportunity.json,5207,92,1.301250696182251,
executive-order-10923-creating-emergency-board-investigate-disputes-between-the-northwest.json,657,168,1.6451642513275146,
executive-order-10929-establishing-commission-inquire-into-controversy-between-certain.json,1419,100,1.309659481048584,
executive-order-10928-abolishing-the-committee-government-activities-affecting-prices-and.json,449,225,1.8153188228607178,
executive-order-10927-abolishing-the-presidents-committee-fundraising-within-the-federal.json,744,211,2.0327563285827637,
executive-order-10930-abolishing-the-government-patents-board-and-providing-for-the.json,702,137,1.3438963890075684,
executive-order-10933-amending-executive-order-no-10923-february-24-1961-extend-the-time.json,501,149,1.2100145816802979,
executive-order-10934-establishing-the-administrative-conference-the-united-states.json,1582,77,1.2008535861968994,
executive-order-10932-modifying-the-exterior-boundaries-certain-national-forests-illinois.json,14270,99,1.3442790508270264,
executive-order-10931-amendment-section-1-executive-order-no-10673-establishing-the.json,581,126,1.4441890716552734,
executive-order-10940-establishing-the-presidents-committee-juvenile-delinquency-and-youth.json,1275,76,1.0935192108154297,
executive-order-10936-reports-identical-bids.json,2154,130,1.4184329509735107,
executive-order-10941-designation-certain-officers-act-secretary-the-treasury.json,638,106,1.1917331218719482,
executive-order-10935-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,667,186,1.7374420166015625,
executive-order-10942-amendment-executive-order-no-10849-establishing-seal-for-the.json,541,117,1.2843306064605713,
executive-order-10939-provide-guide-ethical-standards-government-officials.json,988,127,1.4171714782714844,
executive-order-10938-establishing-the-presidents-foreign-intelligence-advisory-board.json,810,152,1.620396614074707,
executive-order-10937-amendment-executive-order-no-10472-establishing-the-national.json,746,254,1.9867465496063232,
executive-order-10944-creating-emergency-board-investigate-dispute-between-the-baltimore.json,1234,99,1.1117939949035645,
executive-order-10943-designating-the-coffee-study-group-public-international-organization.json,520,135,1.3372042179107666,
executive-order-10947-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,686,114,1.2741005420684814,
executive-order-10948-establishing-commission-inquire-into-controversy-between-certain.json,1337,106,1.3000731468200684,
executive-order-10946-establishing-program-for-resolving-labor-disputes-missile-and-space.json,1762,112,1.4947240352630615,
executive-order-10945-administration-the-export-control-act-1949.json,1156,208,1.6624760627746582,
executive-order-10949-creating-board-inquiry-report-labor-dispute-affecting-the-maritime.json,699,184,1.7284636497497559,
executive-order-10950-designating-the-secretary-the-interior-the-representative-the.json,591,122,1.5867314338684082,
executive-order-10951-amending-executive-order-no-10949-june-26-1961-extend-the-time.json,498,93,1.117004156112671,
executive-order-10954-amendment-executive-order-10906-authorizing-inspection-certain-tax.json,630,81,1.1283984184265137,
executive-order-10955-administration-assistance-the-development-latin-america-and-the.json,570,112,1.2168760299682617,
executive-order-10952-assigning-civil-defense-responsibilities-the-secretary-defense-and.json,2103,156,1.5720083713531494,
executive-order-10956-amendment-executive-order-no-10841-relating-international.json,570,174,1.4997334480285645,
executive-order-10959-authorizing-the-appointment-mr-maurice-l-kowal-competitive-position.json,454,80,1.0881493091583252,
executive-order-10953-creating-emergency-board-investigate-dispute-between-the-southern.json,643,203,1.8596975803375244,
executive-order-10957-assigning-authority-with-respect-ordering-persons-and-units-the.json,747,125,1.3506059646606445,
executive-order-10961-providing-procedures-for-the-award-the-national-medal-science.json,1246,100,1.1167094707489014,
executive-order-10960-amendment-executive-order-no-10530-providing-for-the-performance.json,607,118,1.349813461303711,
executive-order-10958-delegating-functions-with-respect-civil-defense-stockpiles-medical.json,1702,211,1.9709358215332031,
executive-order-10964-amendment-executive-order-10501-safeguarding-official-information.json,2656,76,0.9978678226470947,
executive-order-10962-inspection-tax-returns-the-advisory-commission-intergovernmental.json,857,143,1.60011887550354,
executive-order-10966-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,666,142,1.5696556568145752,
executive-order-10963-creating-emergency-board-investigate-disputes-between-the-pullman.json,662,190,1.814162015914917,
executive-order-10967-administration-palmyra-island.json,1007,121,1.2732112407684326,
executive-order-10970-delegating-certain-authority-the-president-establish-maximum-per.json,854,74,1.0288710594177246,
executive-order-10968-amendment-executive-order-no-10858-relating-the-presidents-committee.json,555,112,1.3450837135314941,
executive-order-10969-creating-emergency-board-investigate-dispute-between-the-reading.json,643,180,1.6003682613372803,
executive-order-10971-creating-emergency-board-investigate-dispute-between-trans-world.json,635,134,1.415236473083496,
executive-order-10965-creating-emergency-board-investigate-dispute-between-the-trans-world.json,642,340,2.666435718536377,
executive-order-10973-administration-foreign-assistance-and-related-functions.json,3825,112,1.3080081939697266,
executive-order-10974-establishing-the-presidents-commission-campaign-costs.json,1015,106,1.2555339336395264,
executive-order-10972-administration-the-agricultural-trade-development-and-assistance-act.json,559,186,1.55057954788208,
executive-order-10977-establishing-the-armed-forces-expeditionary-medal.json,760,86,1.1821300983428955,
executive-order-10978-establishing-presidential-awards-for-significant-contributions-the.json,917,125,1.2858047485351562,
executive-order-10979-amendment-executive-order-no-10717-establishing-the-presidents-award.json,831,91,1.1670465469360352,
executive-order-10976-suspension-the-eight-hour-law-laborers-and-mechanics-employed-the.json,809,202,1.811340093612671,
executive-order-10975-creating-emergency-board-investigate-dispute-between-pan-american.json,640,234,1.9650013446807861,
executive-order-10980-establishing-the-presidents-commission-the-status-women.json,1321,77,1.110732078552246,
executive-order-10981-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,690,136,1.4657387733459473,
executive-order-10982-administration-the-act-september-26-1961-relating-evacuation.json,1319,173,1.5699462890625,
executive-order-10986-amendment-executive-order-no-10898-establishing-the.json,516,117,1.3317015171051025,
executive-order-10985-amendment-executive-order-no-10501-relating-safeguarding-official.json,706,145,1.4504671096801758,
executive-order-10984-amending-the-selective-service-regulations.json,9604,104,1.484745740890503,
executive-order-10988-employee-management-cooperation-the-federal-service.json,4347,90,1.1914341449737549,
executive-order-10987-agency-systems-for-appeals-from-adverse-actions.json,1254,138,1.448911190032959,
executive-order-10983-designating-the-caribbean-organization-public-international.json,572,235,1.8762118816375732,
executive-order-10990-reestablishing-the-federal-safety-council.json,1322,103,1.145087480545044,
executive-order-10989-amendment-executive-order-no-10168-october-11-1950-amended.json,674,117,1.2943837642669678,
executive-order-10993-consolidating-the-hiawatha-and-marquette-national-forests-michigan.json,1489,79,1.1733455657958984,
executive-order-10994-the-presidents-committee-employment-the-handicapped.json,2134,125,1.3596928119659424,
executive-order-10991-making-change-with-respect-the-membership-the-commission-established.json,541,146,1.5443508625030518,
executive-order-10995-assigning-telecommunications-management-functions.json,1616,108,1.3680579662322998,
executive-order-10992-redefining-the-boundaries-the-caribbean-national-forest-puerto-rico.json,992,157,1.5271928310394287,
executive-order-10996-promulgating-regulations-concerning-withholding-compensation.json,1447,160,1.4891653060913086,
executive-order-10998-assigning-emergency-preparedness-functions-the-secretary-agriculture.json,2415,127,1.4401609897613525,
executive-order-10997-assigning-emergency-preparedness-functions-the-secretary-the.json,1952,153,1.6311991214752197,
executive-order-11.json,411,81,1.0673441886901855,
executive-order-10999-assigning-emergency-preparedness-functions-the-secretary-commerce.json,3548,141,1.467125415802002,
executive-order-11000-assigning-emergency-preparedness-functions-the-secretary-labor.json,1901,126,1.3452224731445312,
executive-order-110.json,409,152,1.5298736095428467,
executive-order-11001-assigning-emergency-preparedness-functions-the-secretary-health.json,3301,173,1.6331524848937988,
executive-order-11002-assigning-emergency-preparedness-functions-the-postmaster-general.json,1109,170,1.5244536399841309,
executive-order-11003-assigning-emergency-preparedness-functions-the-administrator-the.json,1919,126,1.3286364078521729,
executive-order-11005-assigning-emergency-preparedness-functions-the-interstate-commerce.json,2175,66,1.0057685375213623,
executive-order-11007-prescribing-regulations-for-the-formation-and-use-advisory.json,2109,97,1.0863261222839355,
executive-order-11004-assigning-certain-emergency-preparedness-functions-the-housing-and.json,1766,176,1.6574292182922363,
executive-order-11008-creating-emergency-board-investigate-dispute-between-the-akron.json,2115,117,1.4185800552368164,
executive-order-11006-creating-emergency-board-investigate-dispute-between-eastern-air.json,642,178,1.8570926189422607,
executive-order-11009-amending-the-manual-for-courts-martial-united-states-1951-implement.json,4962,130,1.4918370246887207,
executive-order-11010-amending-executive-order-no-10713-relating-the-administration-the.json,2232,155,1.577807903289795,
executive-order-11012-providing-for-the-performance-certain-functions-under-sections-1a.json,1377,136,1.5729796886444092,
executive-order-11013-creating-board-inquiry-report-labor-dispute-affecting-the-maritime.json,683,180,1.4372060298919678,
executive-order-11011-creating-emergency-board-investigate-dispute-between-the-trans-world.json,642,234,2.0416033267974854,
executive-order-11017-providing-for-coordination-with-respect-outdoor-recreation-resources.json,1161,77,1.0297019481658936,
executive-order-11015-creating-emergency-board-investigate-disputes-between-the-chicago.json,657,149,1.4119749069213867,
executive-order-11014-delegating-the-secretary-commerce-functions-with-respect.json,1852,247,2.0873610973358154,
executive-order-11018-increasing-from-three-four-the-number-vice-chairmen-the-presidents.json,524,108,1.3631963729858398,
executive-order-11019-amending-executive-order-no-10873-provide-for-exception-the-inter.json,557,150,1.2627484798431396,
executive-order-11020-inspection-income-excess-profits-estate-and-gift-tax-returns-the.json,676,110,1.3592631816864014,
executive-order-11016-authorizing-award-the-purple-heart.json,1241,280,2.2210280895233154,
executive-order-11022-establishing-this-presidents-council-aging.json,937,91,1.065920114517212,
executive-order-11021-administration-the-trust-territory-the-pacific-islands-the-secretary.json,1462,144,1.3435158729553223,
executive-order-11023-providing-for-the-performance-the-secretary-commerce-certain.json,2471,98,1.150644302368164,
executive-order-11024-exemption-alan-t-waterman-from-compulsory-retirement-for-age.json,515,191,1.5441977977752686,
executive-order-11025-creating-board-inquiry-report-labor-dispute-affecting-the-aircraft.json,653,186,1.7465250492095947,
executive-order-11030-preparation-presentation-filing-and-publication-executive-orders-and.json,1560,111,1.1552307605743408,
executive-order-11031-quetico-superior-committee.json,609,69,0.9702246189117432,
executive-order-11026-amendment-executive-order-no-11025-creating-board-inquiry-report.json,661,189,1.6899936199188232,
executive-order-11028-transferring-lands-between-the-clark-and-mark-twain-national-forests.json,927,158,1.5402097702026367,
executive-order-11027-creating-emergency-board-investigate-dispute-between-the-new-york.json,648,176,1.6743919849395752,
executive-order-11032-amendment-executive-order-no-5952-november-23-1932-amended.json,593,92,1.0497345924377441,
executive-order-11029-amendment-executive-order-no-11025-creating-board-inquiry-report.json,772,297,2.435927629470825,
executive-order-11035-management-federal-office-space.json,1294,125,1.3501276969909668,
executive-order-11034-administration-the-mutual-educational-and-cultural-exchange-act-1961.json,3814,124,1.4688618183135986,
executive-order-11036-administration-the-agricultural-trade-development-and-assistance-act.json,1091,179,1.4960107803344727,
executive-order-11037-amendment-section-12-executive-order-no-6260-august-28-1933-amended.json,812,109,1.256258487701416,
executive-order-11033-creating-emergency-board-investigate-disputes-between-the-american.json,640,151,1.6901886463165283,
executive-order-11038-continuing-effect-executive-order-no-10945-may-24-1961-relating-the.json,488,154,1.2787766456604004,
